GroupSize	 NBO	 PRAC-CONFIG	 MAXIMUM_ACT
1647	32	1	62
1648	32	1	62
1649	32	1	62
1650	32	1	62
1651	32	1	62
1652	32	1	62
1653	32	1	62
1654	32	1	62
1655	32	1	62
1656	32	1	62
1657	32	1	62
1658	32	1	62
1659	32	1	62
1660	32	1	62
1661	32	1	62
1662	32	1	62
1663	32	1	62
1664	32	1	62
1665	32	1	62
1666	32	1	62
1667	32	1	62
1668	32	1	62
1669	32	1	62
1670	32	1	62
1671	32	1	62
1672	32	1	62
1673	32	1	62
1674	32	1	62
1675	32	1	62
1676	32	1	62
1677	32	1	62
1678	32	1	62
1679	32	1	62
1680	32	1	62
1681	32	1	62
1682	32	1	62
1683	32	1	62
1684	32	1	62
1685	32	1	62
1686	32	1	62
1687	32	1	62
1688	32	1	62
1689	32	1	62
1690	32	1	62
1691	32	1	62
1692	32	1	62
1693	32	1	62
1694	32	1	62
1695	32	1	62
1696	32	1	62
1697	32	1	62
1698	32	1	62
1699	32	1	62
1700	32	1	62
1701	32	1	62
1702	32	1	62
1703	32	1	62
1704	32	1	62
1705	32	1	62
1706	32	1	62
1707	32	1	62
1708	32	1	62
1709	32	1	62
1710	32	1	62
1711	32	1	62
1712	32	1	62
1713	32	1	62
1714	32	1	62
1715	32	1	62
1716	32	1	62
1717	32	1	62
1718	32	1	62
1719	32	1	62
1720	32	1	62
1721	32	1	62
1722	32	1	62
1723	32	1	62
1724	32	1	62
1725	32	1	62
1726	32	1	62
1727	32	1	62
1728	32	1	62
1729	32	1	62
1730	32	1	62
1731	32	1	62
1732	32	1	62
1733	32	1	62
1734	32	1	62
1735	32	1	62
1736	32	1	62
1737	32	1	62
1738	32	1	62
1739	32	1	62
1740	32	1	62
1741	32	1	62
1742	32	1	62
1743	32	1	62
1744	32	1	62
1745	32	1	62
1746	32	1	62
1747	32	1	62
1748	32	1	62
1749	32	1	62
1750	32	1	62
1751	32	1	62
1752	32	1	62
1753	32	1	62
1754	32	1	62
1755	32	1	62
1756	32	1	62
1757	32	1	62
1758	32	1	62
1759	32	1	62
1760	32	1	62
1761	32	1	62
1762	32	1	62
1763	32	1	62
1764	32	1	62
1765	32	1	62
1766	32	1	62
1767	32	1	62
1768	32	1	62
1769	32	1	62
1770	32	1	62
1771	32	1	62
1772	32	1	62
1773	32	1	62
1774	32	1	62
1775	32	1	62
1776	32	1	62
1777	32	1	62
1778	32	1	62
1779	32	1	62
1780	32	1	62
1781	32	1	62
1782	32	1	62
1783	32	1	62
1784	32	1	62
1785	32	1	62
1786	32	1	62
1787	32	1	62
1788	32	1	62
1789	32	1	62
1790	32	1	62
1791	32	1	62
1792	32	1	62
1793	32	1	62
1794	32	1	62
1795	32	1	62
1796	32	1	62
1797	32	1	62
1798	32	1	62
1799	32	1	62
1800	32	1	62
1801	32	1	62
1802	32	1	62
1803	32	1	62
1804	32	1	62
1805	32	1	62
1806	32	1	62
1807	32	1	62
1808	32	1	62
1809	32	1	62
1810	32	1	62
1811	32	1	62
1812	32	1	62
1813	32	1	62
1814	32	1	62
1815	32	1	62
1816	32	1	62
1817	32	1	62
1818	32	1	62
1819	32	1	62
1820	32	1	62
1821	32	1	62
1822	32	1	62
1823	32	1	62
1824	32	1	62
1825	32	1	62
1826	32	1	62
1827	32	1	62
1828	32	1	62
1829	32	1	62
1830	32	1	62
1831	32	1	62
1832	32	1	62
1833	32	1	62
1834	32	1	62
1835	32	1	62
1836	32	1	62
1837	32	1	62
1838	32	1	62
1839	32	1	62
1840	32	1	62
1841	32	1	62
1842	32	1	62
1843	32	1	62
1844	32	1	62
1845	32	1	62
1846	32	1	62
1847	32	1	62
1848	32	1	62
1849	32	1	62
1850	32	1	62
1851	32	1	62
1852	32	1	62
1853	32	1	62
1854	32	1	62
1855	32	1	62
1856	32	1	62
1857	32	1	62
1858	32	1	62
1859	32	1	62
1860	32	1	62
1861	32	1	62
1862	32	1	62
1863	32	1	62
1864	32	1	62
1865	32	1	62
1866	32	1	62
1867	32	1	62
1868	32	1	62
1869	32	1	62
1870	32	1	62
1871	32	1	62
1872	32	1	62
1873	32	1	62
1874	32	1	62
1875	32	1	62
1876	32	1	62
1877	32	1	62
1878	32	1	62
1879	32	1	62
1880	32	1	62
1881	32	1	62
1882	32	1	62
1883	32	1	62
1884	32	1	62
1885	32	1	62
1886	32	1	62
1887	32	1	62
1888	32	1	62
1889	32	1	62
1890	32	1	62
1891	32	1	62
1892	32	1	62
1893	32	1	62
1894	32	1	62
1895	32	1	62
1896	32	1	62
1897	32	1	62
1898	32	1	62
1899	32	1	62
1900	32	1	62
1901	32	1	62
1902	32	1	62
1903	32	1	62
1904	32	1	62
1905	32	1	62
1906	32	1	62
1907	32	1	62
1908	32	1	62
1909	32	1	62
1910	32	1	62
1911	32	1	62
1912	32	1	62
1913	32	1	62
1914	32	1	62
1915	32	1	62
1916	32	1	62
1917	32	1	62
1918	32	1	62
1919	32	1	62
1920	32	1	62
1921	32	1	62
1922	32	1	62
1923	32	1	62
1924	32	1	62
1925	32	1	62
1926	32	1	62
1927	32	1	62
1928	32	1	62
1929	32	1	62
1930	32	1	62
1931	32	1	62
1932	32	1	62
1933	32	1	62
1934	32	1	62
1935	32	1	62
1936	32	1	62
1937	32	1	62
1938	32	1	62
1939	32	1	62
1940	32	1	62
1941	32	1	62
1942	32	1	62
1943	32	1	62
1944	32	1	62
1945	32	1	62
1946	32	1	62
1947	32	1	62
1948	32	1	62
1949	32	1	62
1950	32	1	62
1951	32	1	62
1952	32	1	62
1953	32	1	62
1954	32	1	62
1955	32	1	62
1956	32	1	62
1957	32	1	62
1958	32	1	62
1959	32	1	62
1960	32	1	62
1961	32	1	62
1962	32	1	62
1963	32	1	62
1964	32	1	62
1965	32	1	62
1966	32	1	62
1967	32	1	62
1968	32	1	62
1969	32	1	62
1970	32	1	62
1971	32	1	62
1972	32	1	62
1973	32	1	62
1974	32	1	62
1975	32	1	62
1976	32	1	62
1977	32	1	62
1978	32	1	62
1979	32	1	62
1980	32	1	62
1981	32	1	62
1982	32	1	62
1983	32	1	62
1984	32	1	62
1985	32	1	62
1986	32	1	62
1987	32	1	62
1988	32	1	62
1989	32	1	62
1990	32	1	62
1991	32	1	62
1992	32	1	62
1993	32	1	62
1994	32	1	62
1995	32	1	62
1996	32	1	62
1997	32	1	62
1998	32	1	62
1999	32	1	62
2000	32	1	62
2001	32	1	62
2002	32	1	62
2003	32	1	62
2004	32	1	62
2005	32	1	62
2006	32	1	62
2007	32	1	62
2008	32	1	62
2009	32	1	62
2010	32	1	62
2011	32	1	62
2012	32	1	62
2013	32	1	62
2014	32	1	62
2015	32	1	62
2016	32	1	62
2017	32	1	62
2018	32	1	62
2019	32	1	62
2020	32	1	62
2021	32	1	62
2022	32	1	62
2023	32	1	62
2024	32	1	62
2025	32	1	62
2026	32	1	62
2027	32	1	62
2028	32	1	62
2029	32	1	62
2030	32	1	62
2031	32	1	62
2032	32	1	62
2033	32	1	62
2034	32	1	62
2035	32	1	62
2036	32	1	62
2037	32	1	62
2038	32	1	62
2039	32	1	62
2040	32	1	62
2041	32	1	62
2042	32	1	62
2043	32	1	62
2044	32	1	62
2045	32	1	62
2046	32	1	62
2047	32	1	62
2048	32	1	62
2049	32	1	62
2050	32	1	62
2051	32	1	62
2052	32	1	62
2053	32	1	62
2054	32	1	62
2055	32	1	62
2056	32	1	62
2057	32	1	62
2058	32	1	62
2059	32	1	62
2060	32	1	62
2061	32	1	62
2062	32	1	62
2063	32	1	62
2064	32	1	62
2065	32	1	62
2066	32	1	62
2067	32	1	62
2068	32	1	62
2069	32	1	62
2070	32	1	62
2071	32	1	62
2072	32	1	62
2073	32	1	62
2074	32	1	62
2075	32	1	62
2076	32	1	62
2077	32	1	62
2078	32	1	62
2079	32	1	62
2080	32	1	62
2081	32	1	62
2082	32	1	62
2083	32	1	62
2084	32	1	62
2085	32	1	62
2086	32	1	62
2087	32	1	62
2088	32	1	62
2089	32	1	62
2090	32	1	62
2091	32	1	62
2092	32	1	62
2093	32	1	62
2094	32	1	62
2095	32	1	62
2096	32	1	62
2097	32	1	62
2098	32	1	62
2099	32	1	62
2100	32	1	62
2101	32	1	62
2102	32	1	62
2103	32	1	62
2104	32	1	62
2105	32	1	62
2106	32	1	62
2107	32	1	62
2108	32	1	62
2109	32	1	62
2110	32	1	62
2111	32	1	62
2112	32	1	62
2113	32	1	62
2114	32	1	62
2115	32	1	62
2116	32	1	62
2117	32	1	62
2118	32	1	62
2119	32	1	62
2120	32	1	62
2121	32	1	62
2122	32	1	62
2123	32	1	62
2124	32	1	62
2125	32	1	62
2126	32	1	62
2127	32	1	62
2128	32	1	62
2129	32	1	62
2130	32	1	62
2131	32	1	62
2132	32	1	62
2133	32	1	62
2134	32	1	62
2135	32	1	62
2136	32	1	62
2137	32	1	62
2138	32	1	62
2139	32	1	62
2140	32	1	62
2141	32	1	62
2142	32	1	62
2143	32	1	62
2144	32	1	62
2145	32	1	62
2146	32	1	62
2147	32	1	62
2148	32	1	62
2149	32	1	62
2150	32	1	62
2151	32	1	62
2152	32	1	62
2153	32	1	62
2154	32	1	62
2155	32	1	62
2156	32	1	62
2157	32	1	62
2158	32	1	62
2159	32	1	62
2160	32	1	62
2161	32	1	62
2162	32	1	62
2163	32	1	62
2164	32	1	62
2165	32	1	62
2166	32	1	62
2167	32	1	62
2168	32	1	62
2169	32	1	62
2170	32	1	62
2171	32	1	62
2172	32	1	62
2173	32	1	62
2174	32	1	62
2175	32	1	62
2176	32	1	62
2177	32	1	62
2178	32	1	62
2179	32	1	62
2180	32	1	63
2181	32	1	63
2182	32	1	63
2183	32	1	63
2184	32	1	63
2185	32	1	63
2186	32	1	63
2187	32	1	63
2188	32	1	63
2189	32	1	63
2190	32	1	63
2191	32	1	63
2192	32	1	63
2193	32	1	63
2194	32	1	63
2195	32	1	63
2196	32	1	63
2197	32	1	63
2198	32	1	63
2199	32	1	63
2200	32	1	63
2201	32	1	63
2202	32	1	63
2203	32	1	63
2204	32	1	63
2205	32	1	63
2206	32	1	63
2207	32	1	63
2208	32	1	63
2209	32	1	63
2210	32	1	63
2211	32	1	63
2212	32	1	63
2213	32	1	63
2214	32	1	63
2215	32	1	63
2216	32	1	63
2217	32	1	63
2218	32	1	63
2219	32	1	63
2220	32	1	63
2221	32	1	63
2222	32	1	63
2223	32	1	63
2224	32	1	63
2225	32	1	63
2226	32	1	63
2227	32	1	63
2228	32	1	63
2229	32	1	63
2230	32	1	63
2231	32	1	63
2232	32	1	63
2233	32	1	63
2234	32	1	63
2235	32	1	63
2236	32	1	63
2237	32	1	63
2238	32	1	63
2239	32	1	63
2240	32	1	63
2241	32	1	63
2242	32	1	63
2243	32	1	63
2244	32	1	63
2245	32	1	63
2246	32	1	63
2247	32	1	63
2248	32	1	63
2249	32	1	63
2250	32	1	63
2251	32	1	63
2252	32	1	63
2253	32	1	63
2254	32	1	63
2255	32	1	63
2256	32	1	63
2257	32	1	63
2258	32	1	63
2259	32	1	63
2260	32	1	63
2261	32	1	63
2262	32	1	63
2263	32	1	63
2264	32	1	63
2265	32	1	63
2266	32	1	63
2267	32	1	63
2268	32	1	63
2269	32	1	63
2270	32	1	63
2271	32	1	63
2272	32	1	63
2273	32	1	63
2274	32	1	63
2275	32	1	63
2276	32	1	63
2277	32	1	63
2278	32	1	63
2279	32	1	63
2280	32	1	63
2281	32	1	63
2282	32	1	63
2283	32	1	63
2284	32	1	63
2285	32	1	63
2286	32	1	63
2287	32	1	63
2288	32	1	63
2289	32	1	63
2290	32	1	63
2291	32	1	63
2292	32	1	63
2293	32	1	63
2294	32	1	63
2295	32	1	63
2296	32	1	63
2297	32	1	63
2298	32	1	63
2299	32	1	63
2300	32	1	63
2301	32	1	63
2302	32	1	63
2303	32	1	63
2304	32	1	63
2305	32	1	63
2306	32	1	63
2307	32	1	63
2308	32	1	63
2309	32	1	63
2310	32	1	63
2311	32	1	63
2312	32	1	63
2313	32	1	63
2314	32	1	63
2315	32	1	63
2316	32	1	63
2317	32	1	63
2318	32	1	63
2319	32	1	63
2320	32	1	63
2321	32	1	63
2322	32	1	63
2323	32	1	63
2324	32	1	63
2325	32	1	63
2326	32	1	63
2327	32	1	63
2328	32	1	63
2329	32	1	63
2330	32	1	63
2331	32	1	63
2332	32	1	63
2333	32	1	63
2334	32	1	63
2335	32	1	63
2336	32	1	63
2337	32	1	63
2338	32	1	63
2339	32	1	63
2340	32	1	63
2341	32	1	63
2342	32	1	63
2343	32	1	63
2344	32	1	63
2345	32	1	63
2346	32	1	63
2347	32	1	63
2348	32	1	63
2349	32	1	63
2350	32	1	63
2351	32	1	63
2352	32	1	63
2353	32	1	63
2354	32	1	63
2355	32	1	63
2356	32	1	63
2357	32	1	63
2358	32	1	63
2359	32	1	63
2360	32	1	63
2361	32	1	63
2362	32	1	63
2363	32	1	63
2364	32	1	63
2365	32	1	63
2366	32	1	63
2367	32	1	63
2368	32	1	63
2369	32	1	63
2370	32	1	63
2371	32	1	63
2372	32	1	63
2373	32	1	63
2374	32	1	63
2375	32	1	63
2376	32	1	63
2377	32	1	63
2378	32	1	63
2379	32	1	63
2380	32	1	63
2381	32	1	63
2382	32	1	63
2383	32	1	63
2384	32	1	63
2385	32	1	63
2386	32	1	63
2387	32	1	63
2388	32	1	63
2389	32	1	63
2390	32	1	63
2391	32	1	63
2392	32	1	63
2393	32	1	63
2394	32	1	63
2395	32	1	63
2396	32	1	63
2397	32	1	63
2398	32	1	63
2399	32	1	63
2400	32	1	63
2401	32	1	63
2402	32	1	63
2403	32	1	63
2404	32	1	63
2405	32	1	63
2406	32	1	63
2407	32	1	63
2408	32	1	63
2409	32	1	63
2410	32	1	63
2411	32	1	63
2412	32	1	63
2413	32	1	63
2414	32	1	63
2415	32	1	63
2416	32	1	63
2417	32	1	63
2418	32	1	63
2419	32	1	63
2420	32	1	63
2421	32	1	63
2422	32	1	63
2423	32	1	63
2424	32	1	63
2425	32	1	63
2426	32	1	63
2427	32	1	63
2428	32	1	63
2429	32	1	63
2430	32	1	63
2431	32	1	63
2432	32	1	63
2433	32	1	63
2434	32	1	63
2435	32	1	63
2436	32	1	63
2437	32	1	63
2438	32	1	63
2439	32	1	63
2440	32	1	63
2441	32	1	63
2442	32	1	63
2443	32	1	63
2444	32	1	63
2445	32	1	63
2446	32	1	63
2447	32	1	63
2448	32	1	63
2449	32	1	63
2450	32	1	63
2451	32	1	63
2452	32	1	63
2453	32	1	63
2454	32	1	63
2455	32	1	63
2456	32	1	63
2457	32	1	63
2458	32	1	63
2459	32	1	63
2460	32	1	63
2461	32	1	63
2462	32	1	63
2463	32	1	63
2464	32	1	63
2465	32	1	63
2466	32	1	63
2467	32	1	63
2468	32	1	63
2469	32	1	63
2470	32	1	63
2471	32	1	63
2472	32	1	63
2473	32	1	63
2474	32	1	63
2475	32	1	63
2476	32	1	63
2477	32	1	63
2478	32	1	63
2479	32	1	63
2480	32	1	63
2481	32	1	63
2482	32	1	63
2483	32	1	63
2484	32	1	63
2485	32	1	63
2486	32	1	63
2487	32	1	63
2488	32	1	63
2489	32	1	63
2490	32	1	63
2491	32	1	63
2492	32	1	63
2493	32	1	63
2494	32	1	63
2495	32	1	63
2496	32	1	63
2497	32	1	63
2498	32	1	63
2499	32	1	63
2500	32	1	63
2501	32	1	63
2502	32	1	63
2503	32	1	63
2504	32	1	63
2505	32	1	63
2506	32	1	63
2507	32	1	63
2508	32	1	63
2509	32	1	63
2510	32	1	63
2511	32	1	63
2512	32	1	63
2513	32	1	63
2514	32	1	63
2515	32	1	63
2516	32	1	63
2517	32	1	63
2518	32	1	63
2519	32	1	63
2520	32	1	63
2521	32	1	63
2522	32	1	63
2523	32	1	63
2524	32	1	63
2525	32	1	63
2526	32	1	63
2527	32	1	63
2528	32	1	63
2529	32	1	63
2530	32	1	63
2531	32	1	63
2532	32	1	63
2533	32	1	63
2534	32	1	63
2535	32	1	63
2536	32	1	63
2537	32	1	63
2538	32	1	63
2539	32	1	63
2540	32	1	63
2541	32	1	63
2542	32	1	63
2543	32	1	63
2544	32	1	63
2545	32	1	63
2546	32	1	63
2547	32	1	63
2548	32	1	63
2549	32	1	63
2550	32	1	63
2551	32	1	63
2552	32	1	63
2553	32	1	63
2554	32	1	63
2555	32	1	63
2556	32	1	63
2557	32	1	63
2558	32	1	63
2559	32	1	63
2560	32	1	63
2561	32	1	63
2562	32	1	63
2563	32	1	63
2564	32	1	63
2565	32	1	63
2566	32	1	63
2567	32	1	63
2568	32	1	63
2569	32	1	63
2570	32	1	63
2571	32	1	63
2572	32	1	63
2573	32	1	63
2574	32	1	63
2575	32	1	63
2576	32	1	63
2577	32	1	63
2578	32	1	63
2579	32	1	63
2580	32	1	63
2581	32	1	63
2582	32	1	63
2583	32	1	63
2584	32	1	63
2585	32	1	63
2586	32	1	63
2587	32	1	63
2588	32	1	63
2589	32	1	63
2590	32	1	63
2591	32	1	63
2592	32	1	63
2593	32	1	63
2594	32	1	63
2595	32	1	63
2596	32	1	63
2597	32	1	63
2598	32	1	63
2599	32	1	63
2600	32	1	63
2601	32	1	63
2602	32	1	63
2603	32	1	63
2604	32	1	63
2605	32	1	63
2606	32	1	63
2607	32	1	63
2608	32	1	63
2609	32	1	63
2610	32	1	63
2611	32	1	63
2612	32	1	63
2613	32	1	63
2614	32	1	63
2615	32	1	63
2616	32	1	63
2617	32	1	63
2618	32	1	63
2619	32	1	63
2620	32	1	63
2621	32	1	63
2622	32	1	63
2623	32	1	63
2624	32	1	63
2625	32	1	63
2626	32	1	63
2627	32	1	63
2628	32	1	63
2629	32	1	63
2630	32	1	63
2631	32	1	63
2632	32	1	63
2633	32	1	63
2634	32	1	63
2635	32	1	63
2636	32	1	63
2637	32	1	63
2638	32	1	63
2639	32	1	63
2640	32	1	63
2641	32	1	63
2642	32	1	63
2643	32	1	63
2644	32	1	63
2645	32	1	63
2646	32	1	63
2647	32	1	63
2648	32	1	63
2649	32	1	63
2650	32	1	63
2651	32	1	63
2652	32	1	63
2653	32	1	63
2654	32	1	63
2655	32	1	63
2656	32	1	63
2657	32	1	63
2658	32	1	63
2659	32	1	63
2660	32	1	63
2661	32	1	63
2662	32	1	63
2663	32	1	63
2664	32	1	63
2665	32	1	63
2666	32	1	63
2667	32	1	63
2668	32	1	63
2669	32	1	63
2670	32	1	63
2671	32	1	63
2672	32	1	63
2673	32	1	63
2674	32	1	63
2675	32	1	63
2676	32	1	63
2677	32	1	63
2678	32	1	63
2679	32	1	63
2680	32	1	63
2681	32	1	63
2682	32	1	63
2683	32	1	63
2684	32	1	63
2685	32	1	63
2686	32	1	63
2687	32	1	63
2688	32	1	63
2689	32	1	63
2690	32	1	63
2691	32	1	63
2692	32	1	63
2693	32	1	63
2694	32	1	63
2695	32	1	63
2696	32	1	63
2697	32	1	63
2698	32	1	63
2699	32	1	63
2700	32	1	63
2701	32	1	63
2702	32	1	63
2703	32	1	63
2704	32	1	63
2705	32	1	63
2706	32	1	63
2707	32	1	63
2708	32	1	63
2709	32	1	63
2710	32	1	63
2711	32	1	63
2712	32	1	63
2713	32	1	63
2714	32	1	63
2715	32	1	63
2716	32	1	63
2717	32	1	63
2718	32	1	63
2719	32	1	63
2720	32	1	63
2721	32	1	63
2722	32	1	63
2723	32	1	63
2724	32	1	63
2725	32	1	63
2726	32	1	63
2727	32	1	63
2728	32	1	63
2729	32	1	63
2730	32	1	63
2731	32	1	63
2732	32	1	63
2733	32	1	63
2734	32	1	63
2735	32	1	63
2736	32	1	63
2737	32	1	63
2738	32	1	63
2739	32	1	63
2740	32	1	63
2741	32	1	63
2742	32	1	63
2743	32	1	63
2744	32	1	63
2745	32	1	63
2746	32	1	63
2747	32	1	63
2748	32	1	63
2749	32	1	63
2750	32	1	63
2751	32	1	63
2752	32	1	63
2753	32	1	63
2754	32	1	63
2755	32	1	63
2756	32	1	63
2757	32	1	63
2758	32	1	63
2759	32	1	63
2760	32	1	63
2761	32	1	63
2762	32	1	63
2763	32	1	63
2764	32	1	63
2765	32	1	63
2766	32	1	63
2767	32	1	63
2768	32	1	63
2769	32	1	63
2770	32	1	63
2771	32	1	63
2772	32	1	63
2773	32	1	63
2774	32	1	63
2775	32	1	63
2776	32	1	63
2777	32	1	63
2778	32	1	63
2779	32	1	63
2780	32	1	63
2781	32	1	63
2782	32	1	63
2783	32	1	63
2784	32	1	63
2785	32	1	63
2786	32	1	63
2787	32	1	63
2788	32	1	63
2789	32	1	63
2790	32	1	63
2791	32	1	63
2792	32	1	63
2793	32	1	63
2794	32	1	63
2795	32	1	63
2796	32	1	63
2797	32	1	63
2798	32	1	63
2799	32	1	63
2800	32	1	63
2801	32	1	63
2802	32	1	63
2803	32	1	63
2804	32	1	63
2805	32	1	63
2806	32	1	63
2807	32	1	63
2808	32	1	63
2809	32	1	63
2810	32	1	63
2811	32	1	63
2812	32	1	63
2813	32	1	63
2814	32	1	63
2815	32	1	63
2816	32	1	63
2817	32	1	63
2818	32	1	63
2819	32	1	63
2820	32	1	63
2821	32	1	63
2822	32	1	63
2823	32	1	63
2824	32	1	63
2825	32	1	63
2826	32	1	63
2827	32	1	63
2828	32	1	63
2829	32	1	63
2830	32	1	63
2831	32	1	63
2832	32	1	63
2833	32	1	63
2834	32	1	63
2835	32	1	63
2836	32	1	63
2837	32	1	63
2838	32	1	63
2839	32	1	63
2840	32	1	63
2841	32	1	63
2842	32	1	63
2843	32	1	63
2844	32	1	63
2845	32	1	63
2846	32	1	63
2847	32	1	63
2848	32	1	63
2849	32	1	63
2850	32	1	63
2851	32	1	63
2852	32	1	63
2853	32	1	63
2854	32	1	63
2855	32	1	63
2856	32	1	63
2857	32	1	63
2858	32	1	63
2859	32	1	63
2860	32	1	63
2861	32	1	63
2862	32	1	63
2863	32	1	63
2864	32	1	63
2865	32	1	63
2866	32	1	63
2867	32	1	63
2868	32	1	63
2869	32	1	63
2870	32	1	63
2871	32	1	63
2872	32	1	63
2873	32	1	63
2874	32	1	63
2875	32	1	63
2876	32	1	63
2877	32	1	63
2878	32	1	63
2879	32	1	63
2880	32	1	63
2881	32	1	63
2882	32	1	63
2883	32	1	63
2884	32	1	63
2885	32	1	63
2886	32	1	63
2887	32	1	63
2888	32	1	63
2889	32	1	63
2890	32	1	63
2891	32	1	63
2892	32	1	63
2893	32	1	63
2894	32	1	63
2895	32	1	63
2896	32	1	63
2897	32	1	63
2898	32	1	63
2899	32	1	63
2900	32	1	63
2901	32	1	63
2902	32	1	63
2903	32	1	63
2904	32	1	63
2905	32	1	63
2906	32	1	63
2907	32	1	64
2908	32	1	64
2909	32	1	64
2910	32	1	64
2911	32	1	64
2912	32	1	64
2913	32	1	64
2914	32	1	64
2915	32	1	64
2916	32	1	64
2917	32	1	64
2918	32	1	64
2919	32	1	64
2920	32	1	64
2921	32	1	64
2922	32	1	64
2923	32	1	64
2924	32	1	64
2925	32	1	64
2926	32	1	64
2927	32	1	64
2928	32	1	64
2929	32	1	64
2930	32	1	64
2931	32	1	64
2932	32	1	64
2933	32	1	64
2934	32	1	64
2935	32	1	64
2936	32	1	64
2937	32	1	64
2938	32	1	64
2939	32	1	64
2940	32	1	64
2941	32	1	64
2942	32	1	64
2943	32	1	64
2944	32	1	64
2945	32	1	64
2946	32	1	64
2947	32	1	64
2948	32	1	64
2949	32	1	64
2950	32	1	64
2951	32	1	64
2952	32	1	64
2953	32	1	64
2954	32	1	64
2955	32	1	64
2956	32	1	64
2957	32	1	64
2958	32	1	64
2959	32	1	64
2960	32	1	64
2961	32	1	64
2962	32	1	64
2963	32	1	64
2964	32	1	64
2965	32	1	64
2966	32	1	64
2967	32	1	64
2968	32	1	64
2969	32	1	64
2970	32	1	64
2971	32	1	64
2972	32	1	64
2973	32	1	64
2974	32	1	64
2975	32	1	64
2976	32	1	64
2977	32	1	64
2978	32	1	64
2979	32	1	64
2980	32	1	64
2981	32	1	64
2982	32	1	64
2983	32	1	64
2984	32	1	64
2985	32	1	64
2986	32	1	64
2987	32	1	64
2988	32	1	64
2989	32	1	64
2990	32	1	64
2991	32	1	64
2992	32	1	64
2993	32	1	64
2994	32	1	64
2995	32	1	64
2996	32	1	64
2997	32	1	64
2998	32	1	64
2999	32	1	64
3000	32	1	64
3001	32	1	64
3002	32	1	64
3003	32	1	64
3004	32	1	64
3005	32	1	64
3006	32	1	64
3007	32	1	64
3008	32	1	64
3009	32	1	64
3010	32	1	64
3011	32	1	64
3012	32	1	64
3013	32	1	64
3014	32	1	64
3015	32	1	64
3016	32	1	64
3017	32	1	64
3018	32	1	64
3019	32	1	64
3020	32	1	64
3021	32	1	64
3022	32	1	64
3023	32	1	64
3024	32	1	64
3025	32	1	64
3026	32	1	64
3027	32	1	64
3028	32	1	64
3029	32	1	64
3030	32	1	64
3031	32	1	64
3032	32	1	64
3033	32	1	64
3034	32	1	64
3035	32	1	64
3036	32	1	64
3037	32	1	64
3038	32	1	64
3039	32	1	64
3040	32	1	64
3041	32	1	64
3042	32	1	64
3043	32	1	64
3044	32	1	64
3045	32	1	64
3046	32	1	64
3047	32	1	64
3048	32	1	64
3049	32	1	64
3050	32	1	64
3051	32	1	64
3052	32	1	64
3053	32	1	64
3054	32	1	64
3055	32	1	64
3056	32	1	64
3057	32	1	64
3058	32	1	64
3059	32	1	64
3060	32	1	64
3061	32	1	64
3062	32	1	64
3063	32	1	64
3064	32	1	64
3065	32	1	64
3066	32	1	64
3067	32	1	64
3068	32	1	64
3069	32	1	64
3070	32	1	64
3071	32	1	64
3072	32	1	64
3073	32	1	64
3074	32	1	64
3075	32	1	64
3076	32	1	64
3077	32	1	64
3078	32	1	64
3079	32	1	64
3080	32	1	64
3081	32	1	64
3082	32	1	64
3083	32	1	64
3084	32	1	64
3085	32	1	64
3086	32	1	64
3087	32	1	64
3088	32	1	64
3089	32	1	64
3090	32	1	64
3091	32	1	64
3092	32	1	64
3093	32	1	64
3094	32	1	64
3095	32	1	64
3096	32	1	64
3097	32	1	64
3098	32	1	64
3099	32	1	64
3100	32	1	64
3101	32	1	64
3102	32	1	64
3103	32	1	64
3104	32	1	64
3105	32	1	64
3106	32	1	64
3107	32	1	64
3108	32	1	64
3109	32	1	64
3110	32	1	64
3111	32	1	64
3112	32	1	64
3113	32	1	64
3114	32	1	64
3115	32	1	64
3116	32	1	64
3117	32	1	64
3118	32	1	64
3119	32	1	64
3120	32	1	64
3121	32	1	64
3122	32	1	64
3123	32	1	64
3124	32	1	64
3125	32	1	64
3126	32	1	64
3127	32	1	64
3128	32	1	64
3129	32	1	64
3130	32	1	64
3131	32	1	64
3132	32	1	64
3133	32	1	64
3134	32	1	64
3135	32	1	64
3136	32	1	64
3137	32	1	64
3138	32	1	64
3139	32	1	64
3140	32	1	64
3141	32	1	64
3142	32	1	64
3143	32	1	64
3144	32	1	64
3145	32	1	64
3146	32	1	64
3147	32	1	64
3148	32	1	64
3149	32	1	64
3150	32	1	64
3151	32	1	64
3152	32	1	64
3153	32	1	64
3154	32	1	64
3155	32	1	64
3156	32	1	64
3157	32	1	64
3158	32	1	64
3159	32	1	64
3160	32	1	64
3161	32	1	64
3162	32	1	64
3163	32	1	64
3164	32	1	64
3165	32	1	64
3166	32	1	64
3167	32	1	64
3168	32	1	64
3169	32	1	64
3170	32	1	64
3171	32	1	64
3172	32	1	64
3173	32	1	64
3174	32	1	64
3175	32	1	64
3176	32	1	64
3177	32	1	64
3178	32	1	64
3179	32	1	64
3180	32	1	64
3181	32	1	64
3182	32	1	64
3183	32	1	64
3184	32	1	64
3185	32	1	64
3186	32	1	64
3187	32	1	64
3188	32	1	64
3189	32	1	64
3190	32	1	64
3191	32	1	64
3192	32	1	64
3193	32	1	64
3194	32	1	64
3195	32	1	64
3196	32	1	64
3197	32	1	64
